current_time,flow
2011-09-28 11:00:00,0.8592325
2011-09-28 12:00:00,0.858111
2011-09-28 13:00:00,0.8569922
2011-09-28 14:00:00,0.85587585
2011-09-28 15:00:00,0.8547618
2011-09-28 16:00:00,0.8536506
2011-09-28 17:00:00,0.85254157
2011-09-28 18:00:00,0.85143524
2011-09-28 19:00:00,0.85033137
2011-09-28 20:00:00,0.84923005
2011-09-28 21:00:00,0.84813124
2011-09-28 22:00:00,0.8470349
2011-09-28 23:00:00,0.8459411
2011-09-29 00:00:00,0.84484965
2011-09-29 01:00:00,0.8437603
2011-09-29 02:00:00,0.8426738
2011-09-29 03:00:00,0.8415898
2011-09-29 04:00:00,0.84050757
2011-09-29 05:00:00,0.83942825
2011-09-29 06:00:00,0.8383514
2011-09-29 07:00:00,0.8372767
2011-09-29 08:00:00,0.8362042
2011-09-29 09:00:00,0.83513445
2011-09-29 10:00:00,0.8340671
2011-09-29 11:00:00,0.83300203
2011-09-29 12:00:00,0.8319391
2011-09-29 13:00:00,0.8308786
2011-09-29 14:00:00,0.8298203
2011-09-29 15:00:00,0.8287644
2011-09-29 16:00:00,0.82771087
2011-09-29 17:00:00,0.82665986
2011-09-29 18:00:00,0.82561105
2011-09-29 19:00:00,0.8245647
2011-09-29 20:00:00,0.8235205
2011-09-29 21:00:00,0.8224783
2011-09-29 22:00:00,0.82143855
2011-09-29 23:00:00,0.8204012
2011-09-30 00:00:00,0.8193661
2011-09-30 01:00:00,0.81833345
2011-09-30 02:00:00,0.8173026
2011-09-30 03:00:00,0.8162739
2011-09-30 04:00:00,0.8152475
2011-09-30 05:00:00,0.8142235
2011-09-30 06:00:00,0.81320196
2011-09-30 07:00:00,0.8121823
2011-09-30 08:00:00,0.811165
2011-09-30 09:00:00,0.81014985
2011-09-30 10:00:00,0.80913705
2011-09-30 11:00:00,0.8081263
2011-09-30 12:00:00,0.8071177
2011-09-30 13:00:00,0.80611134
2011-09-30 14:00:00,0.8051068
2011-09-30 15:00:00,0.8041043
2011-09-30 16:00:00,0.8031044
2011-09-30 17:00:00,0.8021068
2011-09-30 18:00:00,0.80111086
2011-09-30 19:00:00,0.80011714
2011-09-30 20:00:00,0.79912543
2011-09-30 21:00:00,0.7981366
2011-09-30 22:00:00,0.7971493
2011-09-30 23:00:00,0.79616386
2011-10-01 00:00:00,0.79518116
2011-10-01 01:00:00,0.79420006
2011-10-01 02:00:00,0.793221
2011-10-01 03:00:00,0.7922444
2011-10-01 04:00:00,0.7912698
2011-10-01 05:00:00,0.7902972
2011-10-01 06:00:00,0.7893265
2011-10-01 07:00:00,0.78835785
2011-10-01 08:00:00,0.7873912
2011-10-01 09:00:00,0.7864269
2011-10-01 10:00:00,0.7854645
2011-10-01 11:00:00,0.7845037
2011-10-01 12:00:00,0.78354526
2011-10-01 13:00:00,0.78258914
2011-10-01 14:00:00,0.7816346
2011-10-01 15:00:00,0.78068197
2011-10-01 16:00:00,0.77973187
2011-10-01 17:00:00,0.7787833
2011-10-01 18:00:00,0.7778368
2011-10-01 19:00:00,0.7768921
2011-10-01 20:00:00,0.7759497
2011-10-01 21:00:00,0.7750092
